"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7972","GNAI2",-1.32225793650793,-0.919044585987261,-12.7024986124919,5.79840613291127e-26,5.2432222933629e-24,48.3755255046348
"14386","POLE",0.621384920634921,-0.146496815286624,12.6987278924885,5.93872647131488e-26,5.34513004401927e-24,48.3518269456484
"13013","THRA",0.706813492063492,-0.0395541401273885,12.6884371123575,6.33920477579422e-26,5.67916442668491e-24,48.2871499447146
"4459","RPN2",-0.928587301587301,-0.645987261146497,-12.6819166747696,6.60682338704675e-26,5.89164236694662e-24,48.2461689168324
"3647","SEC24D",0.535847222222222,0.15203821656051,12.67454032187,6.92321926007806e-26,6.14546861934727e-24,48.1998080674095
"15817","SERINC1",-0.858287337662339,-0.649615384615385,-12.6726747957117,7.74131568122734e-26,6.84028309348997e-24,48.0934653554453
"15059","CD1E",0.655876984126984,-0.0356687898089172,12.6554042717603,7.8164953283488e-26,6.87531823176716e-24,48.0795349804343
"13508","KCTD10",-0.839672619047617,-0.565668789808917,-12.6449632285242,8.35158773231707e-26,7.3127409143922e-24,48.0139103661822
"12129","PIAS3",0.662496031746031,0.17171974522293,12.6378542780357,8.73672964791638e-26,7.61551600976711e-24,47.9692284233646
"4634","MLLT1",0.843051587301587,0.00496815286624204,12.6218558638116,9.6697034028433e-26,8.39096101113994e-24,47.8686724207892
"8212","AP2M1",-0.743156746031745,-0.317261146496815,-12.572312588013,1.32395747057692e-25,1.14374558094348e-23,47.5572668507917
"1981","ATP10B",0.815819444444442,0.655541401273885,12.5667651164921,1.37136864874976e-25,1.17943798764252e-23,47.5223975016297
"12422","STX5",0.919843253968254,-0.0589171974522293,12.5644267520355,1.39185861399391e-25,1.1917635415662e-23,47.5076993823221
"2266","HLA-E",-1.273,-1.0783660130719,-12.6238500189408,1.4250514190363e-25,1.20948114077945e-23,47.4949398575366
"908","HLA-DQB1",-0.803156746031745,-0.460063694267516,-12.5618100820957,1.41515046055042e-25,1.20636901154675e-23,47.4912519163863
"703","RBM14",-0.946435298935302,-0.618451612903226,-12.5762753117121,1.57169690884014e-25,1.32811820449632e-23,47.3943182690467
"13433","39326",-0.935949494949493,-0.61,-12.5728972423616,1.60551616443033e-25,1.34546979846978e-23,47.3714245889777
"5841","NIN",0.54428373015873,0.0178343949044586,12.5418278550918,1.60636093014128e-25,1.34546979846978e-23,47.3656501115197
"16446","FBXL19",-0.568716269841269,-0.568152866242038,-12.5411687884187,1.61308972789514e-25,1.34546979846978e-23,47.3615074171617
"2779","CHD9",0.856124999999998,0.672738853503185,12.5275165277087,1.75899129897213e-25,1.46086869641243e-23,47.2756932562498
"10221","IL16",-0.607162698412697,-0.547579617834395,-12.5235229172599,1.80411468978592e-25,1.49194116931826e-23,47.2505905248778
"16511","PITX3",-0.51250992063492,-0.317834394904459,-12.4952272912432,2.1587647007629e-25,1.77762790316863e-23,47.0727316578631
"14779","ALPP",-0.445628968253967,-0.268789808917197,-12.4925434248646,2.19582708114567e-25,1.80048516301906e-23,47.055861564226
"13583","AHNAK2",0.51847619047619,0.278535031847134,12.489663288457,2.23630794076143e-25,1.82594071568246e-23,47.0377577684674
"5345","CORO1A",-0.835339285714284,-0.651910828025478,-12.4598827339731,2.70124366670943e-25,2.19581141327263e-23,46.8505651555282
"17598","GPR18",0.852549603174603,0.609299363057325,12.459256221893,2.7119990066258e-25,2.19581141327263e-23,46.8466270777967
"7422","FYN",-1.04512312312312,-0.546089743589744,-12.4538303530794,3.08821933296993e-25,2.49000551301254e-23,46.720503580417
"19028","TUSC5",-0.390386904761904,-0.41515923566879,-12.4287843421527,3.29022875108349e-25,2.6418762059011e-23,46.655090350231
"3325","ITIH2",0.470831349206349,0.332101910828025,12.4256937181415,3.3553620180511e-25,2.68304175253334e-23,46.6356637740086
"6656","ENTPD1",0.577251984126984,0.00624203821656051,12.4228967552526,3.41541723743999e-25,2.71982464862968e-23,46.6180830718844
"10698","AGXT",0.815129870129871,-0.107051282051282,12.4319591874008,3.54622154182767e-25,2.81241528917653e-23,46.5853880010212
"2463","ELOVL6",0.484986111111111,0.142866242038217,12.3841699426013,4.36634691736596e-25,3.448701191753e-23,46.3746630590472
"9654","FRYL",0.825095238095237,0.769936305732484,12.3784019541589,4.52904101637354e-25,3.56266149218879e-23,46.3384085063296
"12239","FAM110A",-0.510926587301587,-0.28203821656051,-12.3671118395743,4.86524735931901e-25,3.81163569433936e-23,46.2674452358945
"5843","MBNL2",0.677374999999999,0.295222929936306,12.3564327919401,5.20619267372809e-25,4.06229977537549e-23,46.2003234089295
"8773","DDOST",-0.606246031746031,-0.481592356687898,-12.3514193671077,5.3743951155029e-25,4.17670360964244e-23,46.1688123737807
"16533","LRCH4",0.883585317460317,0.27343949044586,12.3462113669542,5.55488219141297e-25,4.2997010114413e-23,46.1360785275149
"13461","HSPA9",-0.964468253968252,-0.718917197452229,-12.3427439492487,5.67839644757227e-25,4.37779480705064e-23,46.1142848579536
"15351","ARPC2",0.576410714285714,-0.142802547770701,12.329452551392,6.1778319625193e-25,4.74393755185361e-23,46.0307455059609
"12572","SATB1",-0.755922619047618,-0.375923566878981,-12.3278995490482,6.23898184271739e-25,4.77195800942388e-23,46.020984623215
"8487","CCT7",-0.59436111111111,-0.460891719745223,-12.3270032592395,6.27454854192741e-25,4.7802672769621e-23,46.015351297621
"12827","UPK3B",-0.392150793650794,-0.321528662420382,-12.3153328029248,6.75659204525451e-25,5.12732598696941e-23,45.9420011285131
"16976","RNF39",0.757748015873016,0.0261146496815287,12.3113428357023,6.92975095165238e-25,5.23818791661817e-23,45.9169239539219
"17115","ARF1",-0.675825396825396,-0.567006369426752,-12.3072768648852,7.11077372517115e-25,5.35410826287109e-23,45.8913692182246
"6384","SRPR",-0.716027777777777,-0.411019108280255,-12.3064033027629,7.15027880671421e-25,5.36298624762506e-23,45.8858788737005
"13545","VEZF1",-0.545581349206348,-0.399426751592357,-12.3026105200012,7.32436026630452e-25,5.47234345611038e-23,45.8620412756968
"8794","SFRS4",-0.906192460317459,-0.563566878980892,-12.2970441676059,7.58754736459438e-25,5.64717804047176e-23,45.8270570225997
"6161","MFAP5",0.388605158730159,-0.0352229299363057,12.2696787136687,9.02556359250436e-25,6.69171191871846e-23,45.6550703599612
"17608","RAB5B",0.573097222222222,0.0926114649681529,12.234061845004,1.13128105059854e-24,8.35550366798947e-23,45.4312358905817
"11733","SEPN1",0.430748015873016,0.0148407643312102,12.2101224943621,1.3167450511811e-24,9.68833972829107e-23,45.2807966036388
"11803","FBLIM1",0.581654761904761,0.345605095541401,12.2043833357983,1.36554969449848e-24,1.00093758099394e-22,45.2447316795542
"14121","BTG2",-0.651083333333332,-0.497133757961783,-12.203160460653,1.37618026474769e-24,1.00492318125028e-22,45.2370471732829
"17966","SCRT2",-0.388220238095237,-0.31828025477707,-12.2024336498107,1.38253765958742e-24,1.00577015979986e-22,45.2324799271616
"13734","ADD3",-1.41407142857143,-0.940764331210191,-12.1871605173871,1.52313633811484e-24,1.10390304415207e-22,45.1365058023427
"7406","MTCH1",-0.583412698412697,-0.440636942675159,-12.1829997554801,1.5638576563583e-24,1.12918692194737e-22,45.1103607065487
"11398","RNF167",-1.19124892334195,-0.572251655629139,-12.2667079627712,1.61442146928051e-24,1.15713979640525e-22,45.0988705361858
"14811","CYB5D1",0.531996031746032,-0.223375796178344,12.1779709134295,1.61453023114784e-24,1.15713979640525e-22,45.0787611379311
"12172","C20orf82",0.588950396825395,0.515031847133758,12.1763580411564,1.63112729265819e-24,1.16472118967633e-22,45.0686264576493
"10776","JAM3",0.652077922077924,0.494294871794872,12.1874298867306,1.66420451841434e-24,1.18397138367044e-22,45.0534772510555
"17250","ARF1",-0.804969696969696,-0.691935483870968,-12.1192721745863,2.80085533959528e-24,1.98532423723474e-22,44.5381670921396
"15984","ALDOB",0.687224206349206,-0.0615286624203822,12.0745212805674,3.11104176851883e-24,2.19714486359883e-22,44.4288018963703
"13592","DLGAP3",-0.436361111111111,-0.216178343949045,-12.0709028570692,3.18323246385622e-24,2.23995386938479e-22,44.4060710752862
"18983","STAM2",0.583916666666666,0.233885350318471,12.0683794187598,3.23456602296415e-24,2.26782924312968e-22,44.3902190576327
"11664","CNOT10",0.464412698412698,0.179745222929936,12.0438696749548,3.77828925896014e-24,2.63948286823601e-22,44.2362571985735
"17694","C1orf133",0.694035714285714,0.349108280254777,12.0374573951856,3.93503405160222e-24,2.73909510548757e-22,44.1959793466918
"1602","ENO1",-1.05301785714286,-0.817197452229299,-12.0277864462211,4.18381486650348e-24,2.90182801009709e-22,44.1352341552228
"4856","CD97",-1.13705357142857,-0.871146496815287,-12.0195523150014,4.4079871304777e-24,3.0463913914955e-22,44.0835153962185
"1891","C5orf28",0.579746031746031,0.436687898089172,11.9903425629274,5.30454185745936e-24,3.65296047984684e-22,43.9000597399818
"6318","UCP2",-0.711388888888888,-0.27859872611465,-11.9871247749137,5.41383805625541e-24,3.71119596786864e-22,43.8798511264888
"9534","CBFA2T3",-0.541513888888888,-0.315414012738853,-11.9867281884786,5.42746348460971e-24,3.71119596786864e-22,43.8773604679622
"10650","ABO",-0.494390873015872,-0.486242038216561,-11.957536601839,6.53049860434599e-24,4.44970698917955e-22,43.694039995007
"18229","ZSWIM1",-0.478113095238095,-0.418407643312102,-11.9564606538486,6.57518123041685e-24,4.46443270139637e-22,43.6872835156183
"14263","FAM102A",-0.724684684684683,-0.458974358974359,-11.9694226326104,6.60126419160569e-24,4.46647074726439e-22,43.685994312885
"12312","TUFM",-0.511908730158729,-0.322738853503185,-11.9436779461587,7.1299981167468e-24,4.80740744101629e-22,43.6070158402497
"4542","SNAI1",0.53988492063492,0.189363057324841,11.9282453187644,7.8625315916157e-24,5.28291141768596e-22,43.5101135264056
"12744","C22orf13",-0.419422619047618,-0.399872611464968,-11.911461400455,8.74483745928761e-24,5.85541002334514e-22,43.4047330974779
"2941","TBXA2R",-0.488825396825397,-0.285605095541401,-11.9102017675377,8.81491520064969e-24,5.88198013957835e-22,43.3968245854077
"15426","ZNF714",-0.830025793650792,-0.537898089171975,-11.9077640583503,8.95213146318918e-24,5.953013606329e-22,43.3815197243596
"3594","NDUFS4",0.789347222222221,0.77687898089172,11.8937920308971,9.78080951085174e-24,6.48179605631822e-22,43.2938010223528
"18181","PSMC3IP",-0.42197619047619,-0.303694267515924,-11.8840016536306,1.04067434782155e-23,6.87306802208012e-22,43.232338479403
"6975","RPL8",-0.756710317460316,-0.612929936305732,-11.8601407395485,1.21050988915832e-23,7.96754315139549e-22,43.08255406882
"1283","APOA4",0.585505952380952,0.111019108280255,11.8492210000927,1.29721516890887e-23,8.49588789558315e-22,43.014011820248
"7339","RHAG",0.798492063492062,0.381847133757962,11.848599880369,1.30232949468141e-23,8.49588789558315e-22,43.0101132078173
"9674","PCNX",0.821914682539682,-0.0547770700636943,11.8484032667097,1.30395261484585e-23,8.49588789558315e-22,43.0088791155787
"4736","PSMD8",-0.731805555555555,-0.356496815286624,-11.845575130996,1.32752487489938e-23,8.62044760207309e-22,42.9911277737896
"15821","OTUD5",-0.393055555555555,-0.31484076433121,-11.8367180016708,1.40413899528045e-23,9.0874560861779e-22,42.9355357761236
"11873","EDN3",0.922504854368929,0.626013513513514,11.9590686285882,1.43975696408613e-23,9.27107561480468e-22,42.9353995317729
"15649","TRIM55",0.597248015873016,0.0296178343949045,11.8325076342276,1.44209279109928e-23,9.27107561480468e-22,42.9091100970867
"19131","ZUBR1",-0.607329365079365,-0.045031847133758,-11.8242511381414,1.51952197364362e-23,9.73651314966151e-22,42.8572910698358
"10655","GPI",-0.725025793650793,-0.452993630573248,-11.8147323169589,1.61395883129076e-23,1.03074974733688e-21,42.7975520146407
"8985","PQLC2",-0.354041666666666,-0.377898089171975,-11.7965160951071,1.81134304830879e-23,1.15300326736261e-21,42.6832367071441
"4823","P2RY11",-0.470892857142857,-0.125923566878981,-11.7558493204308,2.34341892127723e-23,1.48680326379133e-21,42.428071302719
"13056","ZDHHC8",-0.484587301587301,-0.233248407643312,-11.7460005381477,2.49421941205208e-23,1.57730849158888e-21,42.3662827908456
"18011","PXN",0.768938492063492,-0.129235668789809,11.7281884813552,2.7920009181893e-23,1.75987002501241e-21,42.2545432013216
"7505","BAT1",-0.801063492063491,-0.40968152866242,-11.7138569102512,3.05718995187852e-23,1.9207689207403e-21,42.1646454921938
"18381","ARMCX6",0.510138888888889,0.025031847133758,11.6742597590036,3.92812974231878e-23,2.45392345406817e-21,41.9163021525114
"3139","PNMA1",0.733204365079364,0.520828025477707,11.6741384528972,3.93114707643601e-23,2.45392345406817e-21,41.915541438838
"11091","KRTAP4-2",-0.410378968253967,-0.417643312101911,-11.667231141413,4.10683290838322e-23,2.555348026049e-21,41.8722264145674
"9476","DUSP6",-0.490160714285714,-0.345668789808917,-11.6315447009338,5.14748638849366e-23,3.19259644563272e-21,41.6484692563287
"16553","KRR1",0.739628968253967,0.404522292993631,11.6306893794176,5.17542373147181e-23,3.19966851845722e-21,41.6431069168777
"1196","CIB2",-0.474047619047619,-0.0748407643312102,-11.6103907580905,5.88477462713227e-23,3.62663292387378e-21,41.5158555364435
"190","PTMA",-0.7942123015873,-0.360127388535032,-11.5897092373265,6.70747720178778e-23,4.12052035973953e-21,41.3862208082994
"13231","C20orf30",-0.614194444444444,-0.347707006369427,-11.5614133755438,8.02232076394313e-23,4.91265598427416e-21,41.2088869631638
"5266","ICAM2",-0.72479365079365,-0.400828025477707,-11.5512881414876,8.55293277253828e-23,5.22106631171572e-21,41.1454390434564
"17823","PNPLA5",-0.372882936507936,-0.271783439490446,-11.5338136649063,9.55245514142436e-23,5.8128792277265e-21,41.0359488867742
"8864","S100A9",0.997944444444443,0.581464968152866,11.5268298414013,9.98382796079623e-23,6.05633400844413e-21,40.9921939606037
"4002","SCML2",-0.451939935064936,-0.290833333333333,-11.5364041833446,1.01601355020088e-22,6.12488417755052e-21,40.9800799136669
"13473","PCTK3",0.553388888888888,0.0238853503184713,11.5245233949846,1.013052345765e-22,6.12488417755052e-21,40.9777441288035
"6076","SOCS2",0.744902597402599,0.46025641025641,11.533607104144,1.03409445024725e-22,6.21452226917222e-21,40.9626076448667
"13006","JUB",-0.424825396825396,-0.383949044585987,-11.5205414785538,1.03888683281005e-22,6.22399352994031e-21,40.9527980752858
"4819","CCDC9",-0.562535714285714,-0.389299363057325,-11.5165128984123,1.06569387329478e-22,6.36488955003928e-21,40.9275604032086
"16531","FAM90A1",-0.404418650793651,-0.35828025477707,-11.5024164823205,1.16505121599299e-22,6.93689417867086e-21,40.8392569578497
"12535","SLC25A6",-0.859277777777776,-0.671210191082803,-11.4919713564783,1.24459424307257e-22,7.38777398702371e-21,40.7738319453387
"11882","C6orf111",0.642682539682539,0.289363057324841,11.4795715764012,1.34609430075782e-22,7.96583205320019e-21,40.6961701371377
"4892","TGFB1",-0.763987987987987,-0.342051282051282,-11.4798026061414,1.4517603386567e-22,8.56494338821519e-21,40.6239443173922
"14241","TSPAN31",0.636533730158729,0.367643312101911,11.4513833669728,1.60866151758607e-22,9.46176566164379e-21,40.5196498205458
"18299","B3GAT2",-0.363234126984126,-0.263566878980892,-11.4353488062489,1.78024511615659e-22,1.04392494674988e-20,40.419255181908
"17153","HNRPC",-0.557079365079364,-0.503184713375796,-11.426089628645,1.88753093850399e-22,1.1034927852263e-20,40.3612879093367
"12692","TMEM142C",0.452686507936508,0.0547133757961783,11.4185996185105,1.97902439509615e-22,1.15349702016583e-20,40.3143996566058
"13717","SFRS5",-1.0915015015015,-0.84775641025641,-11.425751750156,2.04104022444921e-22,1.18252004141667e-20,40.2864680232357
"13273","PCMTD1",0.60586111111111,0.365095541401274,11.4138537531457,2.03927622253707e-22,1.18252004141667e-20,40.2846914899113
"18444","TRA@",-1.30904166666667,-1.07917197452229,-11.3997678989484,2.22911063775521e-22,1.28448145474217e-20,40.1965235508563
"17125","ALG10",0.658628968253968,0.0627388535031847,11.3996833265205,2.23030214869189e-22,1.28448145474217e-20,40.1959942149553
"9161","BANK1",-0.734700396825396,-0.497006369426752,-11.3953681291727,2.29194927586328e-22,1.31606855896826e-20,40.168986028847
"5816","BAG5",0.427083333333333,0.281337579617834,11.3918033122676,2.34415808899453e-22,1.34206518284418e-20,40.1466750829571
"3749","EPHA3",0.482422619047619,0.256815286624204,11.3851685711286,2.44451097934869e-22,1.39539032334444e-20,40.1051522932166
"7973","SLC38A3",0.651337301587301,0.154203821656051,11.3535786676235,2.98441293649754e-22,1.69856984512247e-20,39.9074819101902
"18403","MOBKL2A",0.540440476190476,0.0842038216560509,11.3500265178791,3.05212911341145e-22,1.73201614292156e-20,39.8852580236739
"17930","CCDC103",0.727617063492063,-0.0947133757961783,11.3453258359588,3.1441049484423e-22,1.77899341688032e-20,39.8558494307362
"12664","CABLES1",-0.361206349206348,-0.357898089171975,-11.3411898594281,3.22731801094775e-22,1.82075308541837e-20,39.8299747542628
"522","ANXA6",-1.02183531746032,-0.780063694267516,-11.3329557987583,3.39958702363493e-22,1.91236652599882e-20,39.7784652143551
"4541","CEBPB",0.761696428571428,-0.026624203821656,11.3272996110882,3.52321462936177e-22,1.97616597950086e-20,39.7430841290204
"8677","C1orf75",0.539031746031746,0.167643312101911,11.3238583818226,3.60061625030055e-22,2.01374349883139e-20,39.7215591049468
"2024","PCNXL2",0.591216269841269,0.214203821656051,11.3214958552072,3.65473613468772e-22,2.03812100698392e-20,39.706781785264
"11394","ZSWIM4",0.595287698412698,0.119108280254777,11.3196164207517,3.69836913320357e-22,2.05652704300639e-20,39.6950263686518
